id_session,session_date,id_user,age,gender,height_m,experience_level,weight_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,water_intake_liters,workout_frequency_days_per_week,bmi
1017,2026-02-23,1016,41,Female,1.63,1.0,69.6,193.0,169.0,55.0,1.46,1157.0,Strength,27.9,3.7,4.0,32.29
1018,2026-02-23,1017,41,Female,1.66,1.0,79.0,170.0,138.0,74.0,3.09,1233.0,Cardio,18.35,5.1,4.0,20.59
1019,2026-02-23,1018,41,Female,1.67,1.0,117.7,189.0,123.0,58.0,2.0,1243.0,Yoga,26.2,3.2,2.0,17.26
1020,2026-02-23,1019,41,Female,1.67,3.0,105.1,194.0,127.0,68.0,1.3,1068.0,Strength,30.6,3.5,3.0,17.65
1021,2026-02-23,1020,41,Female,1.69,1.0,40.0,192.0,138.0,66.0,0.95,1556.0,Yoga,26.0,2.6,4.0,19.94
1022,2026-02-23,1021,41,Female,1.71,3.0,73.3,196.0,158.0,56.0,1.36,1234.0,Strength,30.1,3.2,4.0,25.83
1023,2026-02-23,1022,41,Female,1.77,1.0,40.0,168.0,154.0,74.0,1.14,628.0,HIIT,19.9,3.4,5.0,24.52
1024,2026-02-23,1023,41,Female,1.78,3.0,40.0,182.0,155.0,68.0,1.51,1376.0,HIIT,29.8,2.1,2.0,12.32
1025,2026-02-23,1024,41,Female,1.81,2.0,112.2,188.0,159.0,53.0,1.16,995.0,Yoga,30.3,3.3,3.0,18.28
1026,2026-02-23,1025,41,Female,1.83,1.0,66.2,196.0,126.0,74.0,1.6,993.0,Yoga,20.2,2.5,5.0,24.37
1027,2026-02-23,1026,41,Female,1.93,1.0,63.7,195.0,155.0,61.0,1.18,1064.0,HIIT,21.2,3.4,4.0,15.76
1028,2026-02-23,1027,41,Female,1.94,2.0,51.1,,137.0,72.0,1.23,1084.0,,16.4,2.3,3.0,16.41
1029,2026-02-23,1028,41,Male,1.5,2.0,77.0,190.0,146.0,56.0,1.3,1067.0,Strength,27.5,3.3,4.0,26.26
1030,2026-02-23,1029,41,Male,1.62,1.0,53.0,161.0,142.0,61.0,1.42,761.0,Strength,21.0,3.3,3.0,20.51
1031,2026-02-23,1030,41,Male,1.68,1.0,52.8,192.0,132.0,59.0,1.47,1709.0,Cardio,29.6,3.5,4.0,12.32
1032,2026-02-23,1031,41,Male,1.74,3.0,40.0,166.0,154.0,71.0,1.13,1356.0,HIIT,20.1,2.8,3.0,15.67
1033,2026-02-23,1032,41,Male,1.75,3.0,73.2,190.0,137.0,58.0,1.24,1048.0,Strength,30.4,3.4,2.0,23.65
1034,2026-02-23,1033,41,Male,1.76,1.0,65.25,198.0,135.0,63.0,3.89,2560.0,Strength,20.7,5.7,4.0,15.67
1035,2026-02-23,1034,41,Male,1.77,1.0,40.0,176.0,148.0,65.0,1.03,1238.0,Yoga,11.6,1.9,5.0,22.98
1036,2026-02-23,1035,41,Male,1.81,2.0,70.7,191.0,134.0,62.0,1.53,1381.0,Cardio,30.3,3.3,2.0,23.32
1037,2026-02-23,1036,41,Male,1.84,3.0,74.7,170.0,169.0,57.0,0.0,1257.0,Strength,24.8,2.5,3.0,14.71
1038,2026-02-23,1037,41,Male,1.92,2.0,83.7,161.0,163.0,59.0,1.37,1308.0,Cardio,21.4,1.5,2.0,17.48
1039,2026-02-23,1038,41,Male,1.93,2.0,65.9,188.0,124.0,74.0,1.36,1419.0,Yoga,22.6,1.5,2.0,17.6
1040,2026-02-23,1039,41,Male,2.0,1.0,73.2,179.0,161.0,58.0,1.06,758.0,HIIT,17.6,1.8,2.0,18.61
1041,2026-02-23,1040,42,Female,1.56,1.0,101.0,186.0,168.0,56.0,1.19,650.0,HIIT,27.6,3.6,4.0,24.46
1042,2026-02-23,1041,42,Female,1.6,1.0,99.9,189.0,169.0,58.0,1.85,1099.0,HIIT,32.6,2.2,2.0,15.78
1043,2026-02-23,1042,42,Female,1.63,1.0,66.3,185.0,135.0,71.0,2.48,1413.0,Cardio,25.6,4.8,5.0,24.29
1044,2026-02-23,1043,42,Female,1.64,2.0,40.5,196.0,137.0,59.0,1.12,1150.0,Yoga,13.4,3.7,5.0,12.32
1045,2026-02-23,1044,42,Female,1.67,1.0,105.3,175.0,143.0,74.0,1.1,1115.0,Strength,25.4,3.3,3.0,12.32
1046,2026-02-23,1045,42,Female,1.69,2.0,50.3,199.0,159.0,69.0,0.95,1293.0,Yoga,14.8,3.2,3.0,
1047,2026-02-23,1046,42,Female,1.69,3.0,54.0,179.0,169.0,53.0,1.19,458.0,,25.7,3.3,3.0,14.91
1048,2026-02-23,1047,42,Female,1.7,1.0,58.4,164.0,156.0,50.0,1.43,1427.0,Strength,23.6,2.5,,16.68
1049,2026-02-23,1048,42,Female,1.7,2.0,86.7,196.0,135.0,68.0,1.22,923.0,Strength,27.2,3.2,3.0,17.49
1050,2026-02-23,1049,42,Female,1.72,2.0,40.0,197.0,139.0,74.0,1.64,1143.0,Yoga,24.0,1.5,3.0,19.15
1051,2026-02-23,1050,42,Female,1.72,,47.7,183.0,150.0,57.0,1.95,782.0,Yoga,31.4,3.1,3.0,14.27
1052,2026-02-23,1051,42,Female,1.73,2.0,98.1,165.0,120.0,69.0,1.52,477.0,Yoga,21.7,1.9,2.0,15.29
1053,2026-02-23,1052,42,Female,1.75,1.0,68.5,187.0,167.0,54.0,1.3,708.0,Cardio,15.4,1.6,4.0,33.91
1054,2026-02-23,1053,42,Female,1.76,3.0,76.25,178.0,144.0,65.0,2.34,1611.0,Cardio,23.7,3.9,2.0,14.26
1055,2026-02-23,1054,42,Female,1.81,1.0,40.0,177.0,145.0,59.0,1.71,1065.0,HIIT,26.6,1.5,3.0,23.25
1056,2026-02-23,1055,42,Female,1.84,1.0,57.1,199.0,163.0,74.0,1.2,303.0,Strength,21.3,2.7,3.0,14.84
1057,2026-02-23,1056,42,Female,1.89,1.0,59.0,175.0,142.0,63.0,1.25,1092.0,HIIT,27.7,3.5,5.0,17.68
1058,2026-02-23,1057,42,Female,1.94,2.0,81.3,198.0,150.0,54.0,3.18,1803.0,Yoga,17.3,6.7,5.0,27.11
1059,2026-02-23,1058,42,Female,1.95,1.0,95.5,168.0,125.0,72.0,1.91,632.0,HIIT,26.1,2.0,4.0,12.32
1060,2026-02-23,1059,42,Female,2.0,2.0,88.6,171.0,166.0,72.0,1.11,1335.0,Yoga,18.6,2.2,5.0,18.3
1061,2026-02-23,1060,42,Male,1.53,2.0,45.3,193.0,128.0,74.0,1.05,810.0,,21.1,2.4,2.0,17.18
1062,2026-02-23,1061,42,Male,1.56,2.0,43.5,192.0,159.0,57.0,1.96,555.0,,25.3,3.6,3.0,28.64
1063,2026-02-23,1062,42,Male,1.6,2.0,66.0,196.0,159.0,52.0,1.93,1042.0,Strength,16.4,3.5,4.0,17.81
1064,2026-02-23,1063,42,Male,1.63,3.0,96.2,164.0,148.0,74.0,1.38,887.0,Strength,16.3,1.6,2.0,25.15
1065,2026-02-23,1064,42,Male,1.65,2.0,59.1,183.0,138.0,71.0,2.0,957.0,Strength,21.2,2.0,2.0,35.06
1066,2026-02-23,1065,42,Male,1.71,1.0,117.7,198.0,149.0,74.0,0.89,943.0,Cardio,23.7,1.8,4.0,26.89
1067,2026-02-23,1066,42,Male,1.72,3.0,46.2,167.0,130.0,69.0,1.19,945.0,HIIT,24.6,2.9,2.0,19.47
1068,2026-02-23,1067,42,Male,1.73,1.0,57.3,194.0,153.0,65.0,1.97,1132.0,Strength,22.2,3.2,4.0,19.54
1069,2026-02-23,1068,42,Male,1.84,2.0,41.9,168.0,154.0,71.0,1.49,1029.0,,30.6,2.6,4.0,22.97
1070,2026-02-23,1069,42,Male,1.85,3.0,108.5,,167.0,74.0,1.39,801.0,Cardio,29.0,3.0,2.0,15.62
1071,2026-02-23,1070,42,Male,1.86,1.0,53.6,199.0,167.0,62.0,2.0,1096.0,Strength,21.9,3.4,3.0,20.71
1072,2026-02-23,1071,42,Male,1.87,1.0,,176.0,127.0,74.0,1.82,693.0,Yoga,10.0,2.1,4.0,20.3
1073,2026-02-23,1072,42,Male,1.9,1.0,72.0,184.0,147.0,67.0,1.48,1047.0,Yoga,15.6,3.4,3.0,24.6
1074,2026-02-23,1073,42,Male,1.91,3.0,67.4,191.0,146.0,52.0,1.26,0.0,HIIT,26.9,3.7,3.0,23.62
1075,2026-02-23,1074,42,nan,1.73,2.0,73.6,182.0,159.0,66.0,1.65,1265.0,Cardio,23.2,2.4,2.0,
1076,2026-02-23,1075,42,nan,1.82,2.0,67.7,199.0,125.0,55.0,0.76,1239.0,Cardio,15.0,3.4,2.0,21.78
1077,2026-02-23,1076,43,Female,1.55,3.0,40.0,172.0,159.0,59.0,1.28,1480.0,Yoga,19.9,3.0,3.0,21.42
1078,2026-02-23,1077,43,Female,1.57,1.0,57.8,190.0,142.0,56.0,1.39,698.0,Strength,21.3,1.6,4.0,20.73
1079,2026-02-23,1078,43,Female,1.61,1.0,46.3,190.0,136.0,69.0,2.0,1185.0,Yoga,21.4,3.5,4.0,14.14
1080,2026-02-23,1079,43,Female,1.65,1.0,93.8,170.0,162.0,61.0,1.37,848.0,Strength,,2.8,3.0,15.58
1081,2026-02-23,1080,43,Female,1.65,2.0,47.6,198.0,140.0,61.0,2.0,692.0,Cardio,22.0,3.5,3.0,22.14
1082,2026-02-23,1081,43,Female,1.68,1.0,80.5,190.0,135.0,58.0,1.1,1099.0,Yoga,21.7,2.1,5.0,25.52
1083,2026-02-23,1082,43,Female,1.69,1.0,40.0,187.0,162.0,66.0,0.9,886.0,Strength,28.0,2.2,2.0,26.48
1084,2026-02-23,1083,43,Female,1.71,1.0,70.6,193.0,148.0,54.0,1.28,725.0,Cardio,27.1,3.6,3.0,22.55
1085,2026-02-23,1084,43,Female,1.73,1.0,89.2,163.0,135.0,67.0,1.51,1367.0,Yoga,14.5,3.5,3.0,25.4
1086,2026-02-23,1085,43,Female,1.73,2.0,79.0,186.0,158.0,55.0,1.2,1146.0,Cardio,25.2,3.6,4.0,19.64
1087,2026-02-23,1086,43,Female,1.75,2.0,69.7,193.0,162.0,53.0,0.52,1262.0,Cardio,26.1,1.5,3.0,22.68
1088,2026-02-23,1087,43,Female,1.78,2.0,68.0,183.0,120.0,58.0,2.0,1030.0,HIIT,22.8,1.5,4.0,17.25
1089,2026-02-23,1088,43,Female,1.79,1.0,73.6,170.0,169.0,72.0,1.16,1408.0,Strength,17.4,1.5,4.0,14.69
1090,2026-02-23,1089,43,Female,1.81,1.0,47.1,166.0,149.0,69.0,0.76,998.0,HIIT,22.2,3.0,4.0,29.69
1091,2026-02-23,1090,43,Female,1.82,1.0,43.9,173.0,164.0,72.0,1.61,567.0,HIIT,16.3,3.2,3.0,19.29
1092,2026-02-23,1091,43,Female,1.89,2.0,40.0,169.0,134.0,54.0,0.57,1267.0,HIIT,21.4,1.5,4.0,12.32
1093,2026-02-23,1092,43,Female,1.96,,57.1,196.0,149.0,51.0,1.88,858.0,Cardio,29.9,3.2,5.0,13.07
1094,2026-02-23,1093,43,Female,1.97,2.0,65.2,184.0,121.0,72.0,1.1,594.0,HIIT,23.2,0.0,3.0,17.03
1095,2026-02-23,1094,43,Male,1.5,2.0,65.2,182.0,157.0,68.0,2.0,1417.0,Yoga,26.7,3.1,4.0,14.95
1096,2026-02-23,1095,43,Male,1.62,1.0,70.4,178.0,140.0,66.0,0.0,763.0,HIIT,29.1,3.4,3.0,17.91
1097,2026-02-23,1096,43,Male,1.62,,42.6,189.0,169.0,74.0,1.0,1213.0,Strength,13.6,3.5,2.0,21.81
1098,2026-02-23,1097,43,Male,1.64,2.0,72.6,166.0,152.0,54.0,1.22,1188.0,Cardio,21.3,2.5,2.0,12.97
1099,2026-02-23,1098,43,Male,1.66,1.0,76.3,188.0,164.0,58.0,0.84,606.0,Strength,25.7,1.8,3.0,28.19
1100,2026-02-23,1099,43,Male,1.67,1.0,46.8,178.0,141.0,64.0,1.03,1403.0,Cardio,26.1,3.2,3.0,14.13
1101,2026-02-23,1100,43,Male,1.68,1.0,56.9,161.0,154.0,61.0,2.0,742.0,Strength,26.5,2.0,3.0,21.48
1102,2026-02-23,1101,43,Male,1.69,1.0,57.4,166.0,143.0,66.0,1.14,775.0,Strength,23.7,3.3,3.0,13.31
1103,2026-02-23,1102,43,Male,1.7,1.0,77.8,180.0,149.0,58.0,1.38,1643.0,Strength,14.9,2.8,5.0,16.55
1104,2026-02-23,1103,43,Male,1.71,1.0,112.0,166.0,146.0,58.0,1.62,815.0,HIIT,31.2,2.6,3.0,21.1
1105,2026-02-23,1104,43,Male,1.72,1.0,79.3,187.0,130.0,60.0,2.91,2124.0,Cardio,24.3,4.9,4.0,27.11
1106,2026-02-23,1105,43,Male,1.73,3.0,40.0,161.0,146.0,69.0,0.0,1359.0,Cardio,21.3,2.5,2.0,12.61
1107,2026-02-23,1106,43,Male,1.76,3.0,74.2,188.0,141.0,68.0,0.98,1426.0,Cardio,21.2,3.1,2.0,20.52
1108,2026-02-23,1107,43,Male,1.78,1.0,57.8,197.0,163.0,52.0,1.42,1418.0,\tYoga,28.6,1.6,2.0,14.84
1109,2026-02-23,1108,43,Male,1.79,1.0,68.8,188.0,122.0,73.0,1.56,350.0,HIIT,23.4,1.5,4.0,14.27
1110,2026-02-23,1109,43,Male,1.79,2.0,102.5,190.0,138.0,69.0,1.54,844.0,Cardio,19.7,3.7,4.0,17.07
1111,2026-02-23,1110,43,Male,1.8,1.0,56.4,174.0,161.0,74.0,1.03,327.0,Strength,10.0,3.2,3.0,21.21
1112,2026-02-23,1111,43,Male,1.8,2.0,75.0,170.0,141.0,61.0,1.09,790.0,Yoga,32.8,2.4,3.0,
1113,2026-02-23,1112,43,Male,1.95,2.0,40.0,162.0,138.0,58.0,2.0,918.0,Yoga,26.4,1.8,4.0,18.66
1114,2026-02-23,1113,43,Male,1.96,2.0,83.5,168.0,169.0,54.0,1.47,1522.0,Strength,,2.1,4.0,24.03
1115,2026-02-23,1114,43,Male,2.0,1.0,57.5,172.0,126.0,64.0,1.4,735.0,Cardio,16.9,2.1,3.0,20.98
1116,2026-02-23,1115,43,nan,1.85,1.0,58.9,174.0,139.0,67.0,1.41,1217.0,,19.9,2.0,2.0,20.61
1117,2026-02-23,1116,44,Female,1.5,1.0,115.6,186.0,145.0,55.0,1.65,1075.0,HIIT,25.1,3.5,2.0,18.41
1118,2026-02-23,1117,44,Female,1.53,1.0,45.0,199.0,158.0,50.0,0.7,930.0,Strength,21.9,3.6,4.0,27.74
1119,2026-02-23,1118,44,Female,1.55,1.0,49.3,193.0,168.0,72.0,1.48,918.0,Cardio,21.5,3.6,5.0,21.77
1120,2026-02-23,1119,44,Female,1.57,1.0,65.0,165.0,168.0,70.0,1.02,1232.0,Cardio,27.9,3.6,3.0,32.75
1121,2026-02-23,1120,44,Female,1.59,1.0,73.4,199.0,152.0,72.0,0.94,721.0,Cardio,23.0,2.2,4.0,33.25
1122,2026-02-23,1121,44,Female,1.65,3.0,106.8,171.0,143.0,71.0,1.54,1295.0,Cardio,17.1,3.5,3.0,25.4
1123,2026-02-23,1122,44,Female,1.66,1.0,68.0,182.0,146.0,68.0,0.82,1278.0,HIIT,20.7,3.0,5.0,16.02
1124,2026-02-23,1123,44,Female,1.67,2.0,59.4,197.0,164.0,53.0,1.31,676.0,Cardio,24.8,0.0,3.0,19.28
1125,2026-02-23,1124,44,Female,1.68,3.0,40.0,175.0,156.0,74.0,1.04,1010.0,Cardio,28.1,1.8,3.0,12.32
1126,2026-02-23,1125,44,Female,1.71,2.0,52.8,198.0,132.0,63.0,2.0,1783.0,HIIT,21.7,3.4,4.0,12.32
1127,2026-02-23,1126,44,Female,1.73,2.0,79.5,184.0,155.0,56.0,1.57,1058.0,Yoga,17.8,2.6,4.0,25.45
1128,2026-02-23,1127,44,Female,1.74,1.0,40.8,177.0,165.0,72.0,0.0,384.0,HIIT,10.0,0.0,3.0,13.11
1129,2026-02-23,1128,44,Female,1.77,2.0,87.8,163.0,157.0,67.0,1.18,0.0,Yoga,23.7,2.0,4.0,12.32
1130,2026-02-23,1129,44,Female,1.77,,63.6,161.0,169.0,50.0,1.57,1283.0,Cardio,17.8,2.1,3.0,17.92
1131,2026-02-23,1130,44,Female,1.78,1.0,63.6,167.0,129.0,74.0,1.34,1165.0,Yoga,10.7,3.4,4.0,15.73
1132,2026-02-23,1131,44,Female,1.81,2.0,46.5,191.0,142.0,74.0,1.46,1238.0,Cardio,11.9,3.7,2.0,18.12
1133,2026-02-23,1132,44,Female,1.87,1.0,91.2,194.0,141.0,66.0,1.66,1345.0,Yoga,22.7,2.5,2.0,15.5
1134,2026-02-23,1133,44,Female,1.88,2.0,87.85,192.0,150.0,58.0,3.21,3426.0,HIIT,27.7,5.0,4.0,17.02
1135,2026-02-23,1134,44,Female,1.9,2.0,75.2,185.0,131.0,65.0,0.94,1303.0,Cardio,18.0,3.4,3.0,
1136,2026-02-23,1135,44,Female,2.0,1.0,84.8,196.0,155.0,70.0,1.66,1439.0,HIIT,12.1,1.7,2.0,14.34
1137,2026-02-23,1136,44,Male,1.62,2.0,63.7,176.0,166.0,54.0,1.16,1142.0,Cardio,23.0,3.2,5.0,12.32
1138,2026-02-23,1137,44,Male,1.64,2.0,53.1,160.0,160.0,74.0,1.65,749.0,Cardio,27.0,3.2,,27.79
1139,2026-02-23,1138,44,Male,1.65,1.0,57.05,174.0,163.0,62.0,3.06,3006.0,Cardio,26.6,4.9,2.0,15.83
1140,2026-02-23,1139,44,Male,1.68,2.0,56.1,191.0,152.0,69.0,1.8,1223.0,Strength,15.4,2.6,4.0,17.28
1141,2026-02-23,1140,44,Male,1.7,2.0,64.2,,139.0,62.0,1.3,1201.0,Yoga,23.2,3.3,2.0,15.79
1142,2026-02-23,1141,44,Male,1.72,2.0,66.8,191.0,136.0,68.0,1.34,1239.0,Cardio,31.5,2.8,4.0,22.21
1143,2026-02-23,1142,44,Male,1.72,3.0,40.0,179.0,124.0,74.0,0.85,1043.0,Cardio,22.8,2.1,5.0,20.78
1144,2026-02-23,1143,44,Male,1.72,,47.3,198.0,164.0,70.0,1.46,1103.0,Strength,26.7,1.5,4.0,23.85
1145,2026-02-23,1144,44,Male,1.73,3.0,86.1,178.0,140.0,51.0,1.12,1244.0,Strength,22.7,3.4,3.0,19.23
1146,2026-02-23,1145,44,Male,1.75,3.0,94.4,163.0,154.0,58.0,1.66,881.0,HIIT,24.1,2.9,3.0,12.32
1147,2026-02-23,1146,44,Male,1.77,3.0,56.7,194.0,161.0,68.0,1.47,0.0,Strength,28.0,3.5,2.0,19.97
1148,2026-02-23,1147,44,Male,1.8,1.0,78.2,171.0,169.0,59.0,1.79,1730.0,HIIT,17.0,3.5,5.0,18.17
1149,2026-02-23,1148,44,Male,1.81,3.0,46.7,191.0,132.0,58.0,1.45,1113.0,Cardio,10.0,3.5,4.0,23.21
1150,2026-02-23,1149,44,Male,1.82,1.0,94.4,182.0,140.0,57.0,1.38,1369.0,HIIT,20.7,3.2,3.0,22.79
1151,2026-02-23,1150,44,Male,1.88,1.0,63.3,189.0,150.0,74.0,1.02,1184.0,Strength,16.5,3.5,4.0,13.03
1152,2026-02-23,1151,44,Male,1.9,1.0,55.1,196.0,165.0,55.0,1.26,901.0,,26.9,2.6,3.0,22.13
1153,2026-02-23,1152,44,Male,1.91,1.0,40.0,181.0,124.0,71.0,1.55,1545.0,Cardio,26.5,3.4,3.0,35.01
1154,2026-02-23,1153,44,Male,1.97,2.0,66.8,194.0,126.0,65.0,1.66,1382.0,HIIT,18.5,1.6,4.0,23.14
1155,2026-02-23,1154,44,nan,1.5,2.0,64.5,173.0,166.0,50.0,0.54,874.0,Yoga,25.2,1.9,3.0,12.32
1156,2026-02-23,1155,44,nan,1.73,3.0,71.6,167.0,138.0,71.0,1.45,1000.0,Strength,23.6,2.6,2.0,21.12
1157,2026-02-23,1156,45,Female,1.5,1.0,88.4,181.0,132.0,66.0,2.0,0.0,Cardio,23.0,2.4,3.0,28.39
1158,2026-02-23,1157,45,Female,1.55,1.0,57.5,190.0,123.0,54.0,1.33,893.0,HIIT,28.8,3.3,3.0,17.65
1159,2026-02-23,1158,45,Female,1.59,3.0,40.0,199.0,144.0,70.0,1.2,0.0,HIIT,15.3,0.0,3.0,19.33
1160,2026-02-23,1159,45,Female,1.63,3.0,60.7,170.0,139.0,74.0,1.18,1356.0,\tCardio,10.0,3.3,3.0,12.32
1161,2026-02-23,1160,45,Female,1.69,2.0,40.0,162.0,147.0,68.0,1.19,979.0,HIIT,25.2,2.4,4.0,12.75
1162,2026-02-23,1161,45,Female,1.7,1.0,73.7,190.0,167.0,67.0,1.11,1100.0,Yoga,29.1,1.8,2.0,15.88
1163,2026-02-23,1162,45,Female,1.71,2.0,47.9,194.0,169.0,70.0,0.78,772.0,HIIT,23.5,2.8,3.0,20.37
1164,2026-02-23,1163,45,Female,1.74,1.0,61.1,171.0,164.0,69.0,1.16,1019.0,Yoga,19.6,2.8,3.0,16.37
1165,2026-02-23,1164,45,Female,1.76,1.0,61.4,194.0,120.0,68.0,1.22,909.0,Strength,21.4,2.8,2.0,21.75
1166,2026-02-23,1165,45,Female,1.82,2.0,70.2,167.0,139.0,67.0,1.32,953.0,Strength,10.0,1.5,4.0,13.6
1167,2026-02-23,1166,45,Female,1.84,3.0,106.3,172.0,123.0,61.0,1.15,1177.0,Strength,16.9,2.6,4.0,30.72
1168,2026-02-23,1167,45,Female,1.86,1.0,42.1,194.0,129.0,74.0,0.91,1176.0,Strength,22.1,3.6,5.0,33.0
1169,2026-02-23,1168,45,Female,1.86,2.0,54.0,170.0,148.0,65.0,1.36,670.0,Cardio,28.9,3.5,3.0,16.72
1170,2026-02-23,1169,45,Female,1.89,1.0,80.5,183.0,134.0,74.0,1.02,1311.0,HIIT,24.6,1.9,4.0,12.32
1171,2026-02-23,1170,45,Female,1.9,1.0,55.2,175.0,156.0,67.0,1.39,854.0,Strength,24.5,2.5,5.0,12.32
1172,2026-02-23,1171,45,Female,1.93,1.0,40.0,177.0,141.0,56.0,1.44,0.0,Strength,24.0,3.6,4.0,23.52
1173,2026-02-23,1172,45,Female,1.93,3.0,99.3,182.0,137.0,50.0,1.23,686.0,Strength,,2.4,3.0,33.26
1174,2026-02-23,1173,45,Male,1.51,1.0,45.9,195.0,142.0,57.0,1.64,303.0,Cardio,29.8,2.7,3.0,12.32
1175,2026-02-23,1174,45,Male,1.51,3.0,86.4,,159.0,69.0,1.23,1313.0,\tCardio,35.0,3.3,3.0,16.06
1176,2026-02-23,1175,45,Male,1.55,3.0,54.4,182.0,139.0,74.0,2.0,1179.0,HIIT,24.3,3.1,5.0,12.32
1177,2026-02-23,1176,45,Male,1.61,3.0,59.5,194.0,121.0,55.0,1.3,741.0,Cardio,24.5,2.0,4.0,21.71
1178,2026-02-23,1177,45,Male,1.67,1.0,121.2,186.0,133.0,55.0,2.0,466.0,Cardio,16.7,3.4,4.0,30.69
1179,2026-02-23,1178,45,Male,1.67,3.0,76.3,177.0,168.0,50.0,1.41,1013.0,Cardio,11.6,3.1,3.0,14.42
1180,2026-02-23,1179,45,Male,1.68,3.0,53.9,169.0,141.0,71.0,1.59,1031.0,Yoga,19.2,2.1,3.0,20.62
1181,2026-02-23,1180,45,Male,1.69,2.0,94.6,178.0,147.0,56.0,1.95,1105.0,Yoga,29.9,1.8,2.0,15.15
1182,2026-02-23,1181,45,Male,1.7,3.0,,162.0,120.0,63.0,1.79,731.0,Yoga,31.7,0.0,4.0,13.71
1183,2026-02-23,1182,45,Male,1.71,3.0,84.1,161.0,169.0,56.0,1.38,480.0,Yoga,22.4,3.4,3.0,38.83
1184,2026-02-23,1183,45,Male,1.73,1.0,111.9,177.0,129.0,54.0,0.92,1267.0,Strength,18.3,2.6,4.0,12.32
1185,2026-02-23,1184,45,Male,1.75,1.0,129.9,197.0,154.0,73.0,1.97,757.0,Cardio,23.5,2.4,5.0,36.13
1186,2026-02-23,1185,45,Male,1.75,3.0,40.0,194.0,120.0,50.0,1.67,1296.0,Yoga,28.8,1.9,3.0,26.88
1187,2026-02-23,1186,45,Male,1.76,2.0,46.0,165.0,135.0,69.0,1.05,1121.0,Yoga,24.0,1.5,5.0,28.92
1188,2026-02-23,1187,45,Male,1.77,1.0,76.6,181.0,122.0,64.0,1.82,1186.0,Cardio,19.1,3.5,2.0,20.79
1189,2026-02-23,1188,45,Male,1.77,2.0,98.7,183.0,132.0,74.0,1.32,400.0,Cardio,19.5,2.0,4.0,18.18
1190,2026-02-23,1189,45,Male,1.82,1.0,52.7,172.0,129.0,69.0,0.62,1783.0,Yoga,22.9,3.2,3.0,24.95
1191,2026-02-23,1190,45,Male,1.87,1.0,59.0,199.0,157.0,55.0,1.11,613.0,Strength,18.2,3.2,2.0,31.55
1192,2026-02-23,1191,45,Male,1.95,1.0,61.6,176.0,,64.0,1.12,1049.0,Strength,25.1,2.4,4.0,30.72
1193,2026-02-23,1192,45,Male,2.0,1.0,70.9,198.0,128.0,73.0,1.19,1064.0,HIIT,27.8,1.5,3.0,27.46
1194,2026-02-23,1193,45,nan,1.67,2.0,67.3,198.0,155.0,54.0,0.72,1006.0,Yoga,33.2,3.5,4.0,17.76
1195,2026-02-23,1194,45,nan,1.7,3.0,68.7,179.0,126.0,74.0,1.05,1161.0,Cardio,22.9,3.1,4.0,24.13
1196,2026-02-23,1195,45,nan,1.75,2.0,68.3,185.0,133.0,65.0,1.31,1595.0,,29.1,2.5,4.0,13.23
1197,2026-02-23,1196,46,Female,1.5,1.0,49.2,184.0,120.0,73.0,2.0,832.0,Yoga,25.9,3.3,3.0,15.31
1198,2026-02-23,1197,46,Female,1.5,3.0,51.85,182.0,159.0,59.0,3.06,2174.0,Cardio,25.3,7.0,2.0,19.4
1199,2026-02-23,1198,46,Female,1.55,1.0,78.4,176.0,132.0,69.0,2.0,0.0,Strength,23.3,2.2,2.0,23.63
1200,2026-02-23,1199,46,Female,1.58,2.0,40.0,177.0,132.0,58.0,1.29,1189.0,Strength,31.1,2.5,,12.73
1201,2026-02-23,1200,46,Female,1.63,3.0,68.6,177.0,150.0,58.0,2.0,1074.0,Strength,25.8,3.6,3.0,19.42
1202,2026-02-23,1201,46,Female,1.68,2.0,69.9,173.0,168.0,64.0,1.43,911.0,Strength,35.0,3.4,3.0,18.95
1203,2026-02-23,1202,46,Female,1.71,2.0,119.6,176.0,129.0,53.0,1.26,1144.0,HIIT,23.9,1.7,4.0,12.32
1204,2026-02-23,1203,46,Female,1.71,,40.8,191.0,162.0,52.0,0.93,903.0,Yoga,14.2,1.9,2.0,39.04
1205,2026-02-23,1204,46,Female,1.73,,73.0,164.0,150.0,54.0,1.87,1037.0,Cardio,25.1,3.4,2.0,15.27
1206,2026-02-23,1205,46,Female,1.74,3.0,82.9,194.0,165.0,52.0,2.0,1107.0,Cardio,24.3,3.1,3.0,14.4
1207,2026-02-23,1206,46,Female,1.75,2.0,40.0,170.0,142.0,63.0,0.96,919.0,Cardio,22.3,2.4,4.0,12.41
1208,2026-02-23,1207,46,Female,1.76,2.0,67.5,160.0,150.0,74.0,1.43,577.0,Yoga,20.0,2.6,4.0,17.39
1209,2026-02-23,1208,46,Female,1.79,1.0,61.2,190.0,157.0,72.0,1.05,947.0,Strength,22.6,2.5,3.0,17.28
1210,2026-02-23,1209,46,Female,1.82,2.0,48.4,163.0,163.0,68.0,1.51,1221.0,HIIT,19.2,3.7,5.0,12.32
1211,2026-02-23,1210,46,Female,1.96,2.0,45.7,168.0,137.0,64.0,1.38,1303.0,Strength,29.8,3.3,2.0,22.82
1212,2026-02-23,1211,46,Female,1.97,1.0,56.7,199.0,160.0,56.0,1.3,1215.0,HIIT,26.4,2.4,3.0,16.02
